moisture,temperature,humidity,light,ph,air_quality,nutrient,label
384,32,69,501,7.03,490,48,healthy
283,25,36,553,4.58,760,75,stress
399,40,36,422,6.69,258,52,stress
300,24,84,377,6.9,525,29,stress
180,22,21,690,6.4,582,78,stress
212,18,71,578,5.58,325,89,healthy
321,33,46,465,6.12,629,56,healthy
361,27,88,717,5.54,447,33,stress
240,25,52,746,6.69,235,77,healthy
350,18,61,173,5.51,758,78,healthy
240,20,77,544,5.14,657,52,stress
136,31,52,768,4.51,636,98,water_needed
304,19,36,325,5.97,725,97,healthy
111,32,59,562,5.94,773,86,water_needed
223,29,31,450,6.13,356,91,healthy
271,33,80,498,5.12,386,80,stress
223,31,40,741,7.02,693,20,stress
309,42,64,671,7.28,540,39,stress
170,28,48,407,6.9,224,38,healthy
112,39,64,215,6.65,754,56,water_needed
220,43,32,443,6.57,763,81,stress
107,25,79,724,7.5,203,22,water_needed
237,31,54,152,4.98,648,51,stress
107,25,20,827,5.04,259,64,water_needed
393,24,77,208,6.96,669,81,healthy
108,24,23,875,5.57,584,74,water_needed
316,25,39,353,7.06,578,78,healthy
260,19,78,427,6.11,779,32,stress
276,42,59,554,7.29,233,28,stress
367,36,46,225,7.73,211,32,stress
330,22,61,458,4.65,570,31,stress
299,33,67,440,5.86,773,71,healthy
226,33,81,862,7.54,496,47,stress
339,21,71,832,7.8,683,24,stress
173,43,59,432,5.01,325,61,stress
175,18,65,441,7.47,641,45,healthy
383,42,37,554,7.21,297,52,stress
318,38,51,665,5.31,382,36,healthy
133,42,48,368,6.79,333,39,water_needed
332,18,89,244,6.49,641,22,stress
142,23,70,410,6.96,706,87,water_needed
304,39,64,652,6.62,498,88,stress
323,41,52,846,5.01,237,35,stress
257,22,48,524,6.91,372,23,stress
334,38,33,443,6.35,215,53,healthy
377,33,48,728,5.91,567,98,healthy
136,32,71,529,5.68,715,54,water_needed
390,32,39,623,5.09,401,58,stress
354,43,79,179,6.67,760,69,stress
271,28,34,479,6.38,729,64,healthy
151,30,29,886,7.58,328,31,stress
288,38,34,450,7.52,703,52,stress
347,27,77,317,6.63,777,39,healthy
180,35,50,783,6.74,696,37,healthy
166,37,21,515,4.65,233,23,stress
375,34,89,503,6.81,269,28,stress
337,20,54,253,6.27,506,59,healthy
126,37,46,212,5.07,709,23,water_needed
268,18,46,305,5.34,373,25,stress
314,23,36,617,5.99,367,92,healthy
181,19,82,878,5.06,773,31,stress
162,38,68,659,5.71,220,20,stress
374,40,70,303,7.2,333,48,stress
338,37,83,894,6.59,755,73,healthy
271,36,87,651,6.87,372,22,stress
322,20,28,632,5.33,202,41,stress
252,32,75,167,7.46,636,79,healthy
321,33,27,746,4.61,726,81,stress
296,42,42,493,5.69,458,65,stress
111,20,67,361,5.3,203,75,water_needed
206,33,58,305,6.09,344,38,healthy
338,33,62,211,6.65,713,49,healthy
125,43,64,772,7.6,347,49,water_needed
154,28,79,836,6.47,219,93,healthy
139,29,32,776,7.39,683,84,water_needed
353,32,23,158,5.6,293,90,stress
299,36,89,313,6.7,687,47,healthy
187,37,25,626,7.23,474,52,stress
372,33,30,478,6.91,587,55,healthy
346,39,35,331,5.99,555,80,stress
217,29,41,310,7.36,415,86,healthy
284,22,78,686,5.33,530,61,healthy
397,43,74,171,4.62,441,92,stress
134,34,52,597,7.39,492,48,water_needed
378,41,79,694,7.06,681,36,stress
252,25,31,654,5.82,758,57,healthy
367,33,28,840,6.14,497,59,stress
166,23,71,808,6.48,708,36,healthy
266,21,64,731,6.91,300,93,healthy
109,22,24,194,4.56,699,48,water_needed
324,44,33,140,7.27,546,42,stress
129,20,30,232,5.23,224,95,water_needed
383,34,69,415,4.69,723,99,stress
198,35,74,686,4.65,664,40,stress
117,27,75,183,6.29,393,20,water_needed
345,23,58,757,6.62,518,86,healthy
364,29,44,768,6.33,603,75,healthy
112,32,47,704,5.86,486,31,water_needed
374,21,80,422,4.65,400,80,stress
177,35,20,278,5.83,657,38,stress
384,35,45,899,7.24,313,84,healthy
347,19,84,327,7.79,451,97,stress
204,39,71,618,6.11,611,78,stress
188,32,44,216,5.36,436,98,healthy
160,42,46,527,5.07,496,36,stress
311,31,46,198,5.97,692,23,stress
195,18,22,672,7.24,705,40,stress
121,31,25,794,5.32,455,84,water_needed
263,36,88,444,7.64,636,22,stress
279,34,29,190,5.16,341,77,stress
185,43,53,816,5.22,324,31,stress
397,19,57,142,5.46,725,87,healthy
159,33,34,618,6.16,538,83,healthy
380,21,35,751,5.31,404,91,healthy
221,41,70,669,7.53,505,72,stress
293,26,55,518,7.5,272,72,healthy
203,43,45,678,5.44,370,20,stress
255,43,38,366,6.58,613,49,stress
146,34,30,868,5.06,462,61,water_needed
324,41,54,144,5.19,227,70,stress
166,38,46,512,7.55,360,37,stress
106,36,65,413,4.67,739,87,water_needed
355,21,68,139,6.59,247,63,healthy
336,42,44,792,6.44,671,89,stress
357,41,36,803,6.47,401,27,stress
378,28,67,559,7.36,480,44,healthy
315,35,42,344,4.74,433,97,stress
315,33,87,759,7.38,771,45,healthy
207,33,68,868,5.06,628,79,stress
373,19,24,295,5.25,568,30,stress
361,29,80,893,7.72,764,99,stress
261,31,37,188,7.44,720,36,healthy
340,30,47,888,7.5,249,79,healthy
263,36,24,169,5.33,753,96,stress
364,23,69,331,5.38,590,35,healthy
175,36,29,280,6.26,286,52,stress
278,23,56,554,4.91,686,65,stress
351,30,29,491,5.03,460,56,stress
207,27,64,724,7.57,462,22,stress
265,25,80,681,7.15,614,48,healthy
350,34,61,853,5.86,624,40,healthy
160,40,87,136,5.79,662,95,stress
123,21,61,172,7.03,527,60,water_needed
211,39,54,549,4.61,497,30,stress
198,43,46,179,6.24,217,48,stress
246,26,70,704,5.54,787,36,healthy
374,40,40,471,6.61,264,59,stress
103,26,69,873,5.63,498,89,water_needed
146,42,76,155,5.5,266,40,water_needed
282,42,71,113,5.64,407,23,stress
159,26,87,775,6.27,430,74,healthy
196,36,46,586,6.66,420,82,healthy
309,20,70,652,7.39,567,66,healthy
381,43,47,712,5.87,353,87,stress
161,27,78,355,4.59,200,24,stress
177,33,45,566,6.61,495,63,healthy
279,27,53,198,6.6,453,75,healthy
389,23,81,864,6.15,742,75,healthy
259,26,60,748,6.98,238,67,healthy
169,42,65,490,6.2,262,78,stress
